id,date,user,pc,activity,hour,dayofweek,activity_binary,activity_code,to,cc,bcc,from,size,attachments,content,content_clean,filename,url,Unnamed: 19
{V1X3-E3WK59GM-5109PXOM},2010-06-17 14:17:00,GTD0219,PC-6425,,14,3,,7,,,,,,,free keyboard undetectable advanced username keylogging undetectable surveillance easy advanced undetectable keylogging email covert easy effective stealth username surveillance email email free pc undetectable gui program gui illegal keyboard password easy undetectable email useful covert pc free covert captured hidden malware hidden free malware illegal stealth covert pc file pc,,,http://www.wellresearchedreviews.com/computer-monitoring/Climate_of_Alabama/windiest/NNXrlybttre316167347.html,
{T9R8-N0CA47HP-0908UVMW},2010-06-17 14:18:00,GTD0219,PC-6425,,14,3,,7,,,,,,,easy advanced captured program everything password advanced easy file program password malware file surveillance effective keylogging program file pc trial undetectable secure useful captured useful protect download advanced free monitor protect captured stealth free illegal download activity easy effective captured hidden pc password password,,,http://www.best-spy-soft.com/Climate_of_New_York/snowiest/NNXrlybttre1474475829.aspx,
{Q0K9-Y5NI14BJ-8173IAWM},2010-06-17 14:19:00,GTD0219,PC-6425,,14,3,,7,,,,,,,effective monitor captured protect useful keylogging free malware undetectable recommend program covert advanced free secure recommend stealth useful pc recommend password keylogging program captured free download download free advanced recommend monitor covert keyboard malware download recommend,,,http://download.cnet.com/Refog-Free-Keylogger/Climate_of_Ohio/snowiest/NNXrlybttre1252221508.aspx,
{B9G5-L2BE25BL-7692QSAM},2010-06-17 14:22:00,GTD0219,PC-6425,,14,3,,7,,,,,,,advanced easy activity password keyboard hidden gui keylogging illegal free keylogging undetectable program keylogging secure email malware captured program useful useful pc everything stealth download undetectable captured undetectable keylogging effective recommend hidden advanced stealth secure protect everything username recommend stealth surveillance program free file download password recommend,,,http://www.spectorsoft.com/products/SpectorPro_Windows/snowiest/NNXrlybttre143309341.php,
{B6Z7-K6OD43WW-7198GZVN},2010-06-17 14:25:00,GTD0219,PC-6425,,14,3,,7,,,,,,,pc easy effective easy download free keyboard protect undetectable hidden hidden recommend download gui file monitor stealth keylogging keyboard undetectable undetectable download program easy undetectable covert protect secure download free program recommend,,,http://www.keylogpc.com/Climate_of_Texas/snowiest/NNXrlybttre1822019970.php,
{C5H2-R7TH21EG-7957QXIN},2010-06-17 14:26:00,GTD0219,PC-6425,,14,3,,7,,,,,,,hidden advanced download surveillance username keyboard keyboard advanced keyboard email password captured hidden everything surveillance file undetectable useful free recommend undetectable effective easy free free monitor undetectable recommend undetectable keyboard stealth surveillance protect recommend recommend everything easy everything free secure email recommend pc surveillance username covert free easy password password,,,http://www.relytec.com/Climate_of_Florida/suniest/NNXrlybttre1893061997.aspx,
{G7J1-Q5GT01ML-1679SSDB},2010-06-17 14:28:00,GTD0219,PC-6425,,14,3,,7,,,,,,,easy keylogging recommend username keylogging secure easy effective easy covert protect secure download everything keylogging covert surveillance advanced pc secure undetectable everything captured trial file username surveillance secure activity free email free everything easy easy surveillance file username surveillance free advanced undetectable advanced pc free captured username keylogging password,,,http://www.refog.com/free-keylogger/Climate_of_Utah/dryest/NNXrlybttre757488686.php,
{C9T3-U0AE32FM-9371ODPY},2010-06-17 14:29:00,GTD0219,PC-6425,,14,3,,7,,,,,,,secure download activity covert monitor captured pc illegal easy hidden keylogging password secure keylogging password effective pc password malware email secure effective pc password trial easy keyboard keyboard program undetectable download captured easy surveillance hidden monitor captured illegal,,,http://www.keylogpc.com/Climate_of_Texas/snowiest/NNXrlybttre1822019970.php,
{B6E1-W1TA18EJ-7602UXUS},2010-06-17 15:04:00,GTD0219,PC-6425,Connect,15,3,,3,,,,,,,,,,,
{V8U7-S1VH94XJ-9439FHZH},2010-06-17 15:14:00,GTD0219,PC-6425,,15,3,,5,,,,,,,4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 protect keylogging recommend covert undetectable keyboard surveillance username activity program download pc password pc gui effective pc monitor captured advanced pc everything malware trial monitor keyboard easy hidden everything effective protect pc monitor pc surveillance easy keylogging protect everything easy stealth keyboard download easy program captured effective illegal,,L51C89H0.exe,,
{A2N5-U7KR30US-2042JSYA},2010-06-17 15:18:00,GTD0219,PC-6425,Disconnect,15,3,,4,,,,,,,,,,,
{M4P0-K8SS54WV-7558WCJC},2010-06-17 18:11:00,GTD0219,PC-5866,Logon,18,3,,1,,,,,,,,,,,
{Y8T1-I2ZG20MO-4310ARNQ},2010-06-17 18:19:00,GTD0219,PC-5866,Connect,18,3,,3,,,,,,,,,,,
{T1J8-W7TD86VS-5157MPHQ},2010-06-17 18:22:00,GTD0219,PC-5866,Disconnect,18,3,,4,,,,,,,,,,,
{I2M5-D8YL30EC-3139VLJY},2010-06-17 18:24:00,GTD0219,PC-5866,Logoff,18,3,,2,,,,,,,,,,,
{R3I0-B5XQ37UP-4353QDTF},2010-06-18 17:25:00,GTD0219,PC-5866,Logon,17,4,,1,,,,,,,,,,,
{K7O7-B0VQ12RM-7783SZUO},2010-06-18 17:36:00,GTD0219,PC-5866,Logoff,17,4,,2,,,,,,,,,,,
{V2Q2-J2EA66YX-5315JXBE},2010-07-15 09:43:00,JGT0221,PC-2948,,9,3,,6,Frances.Alisa.Wiggins@dtaa.com,,,Jonathan.Gary.Terry@dtaa.com,20177.0,0.0,no gratitude i work weekends my work not appreciated no gratitude fed up fed up company will suffer no gratitude fed up i work after-hours i work weekends my work not appreciated i work holidays i may leave company will suffer complaints company will suffer my work not appreciated fed up i may leave my work not appreciated too much company will suffer no gratitude company will suffer company will suffer too much no gratitude complaints company will suffer too much i work weekends my work not appreciated my work not appreciated fed up no gratitude i work after-hours my work not appreciated complaints i may leave complaints my work not appreciated company will suffer i may leave,,,,
{Z7I6-F9SN44TM-4464BRSS},2010-07-15 11:56:00,JGT0221,PC-2948,,11,3,,6,Frances.Alisa.Wiggins@dtaa.com,,,Jonathan.Gary.Terry@dtaa.com,27671.0,0.0,not my fault angry bad things take me seriously i am irreplaceable exacerbated i am irreplaceable outraged exacerbated i am irreplaceable angry exacerbated i will leave i am irreplaceable bad things not my fault i will leave take me seriously i am irreplaceable take me seriously i will leave exacerbated exacerbated exacerbated not my fault outraged i will leave not my fault angry i am irreplaceable exacerbated i will leave i am irreplaceable exacerbated take me seriously bad things two faced outraged bad things outraged exacerbated i will leave i will leave angry outraged i will leave,,,,
{F6E1-J9AL37MY-9281XYYN},2010-07-15 13:10:00,JGT0221,PC-2948,,13,3,,7,,,,,,,program keyboard stealth recommend username keylogging secure stealth malware everything download undetectable captured keylogging captured monitor email illegal file file username file recommend surveillance easy secure trial gui password activity free download recommend keylogging email malware surveillance stealth keylogging download trial gui illegal advanced,,,http://www.actualkeylogger.com/Climate_of_New_Mexico/dryest/NNXrlybttre1418252921.aspx,
{U4D1-I2KD39MK-8326FGUN},2010-07-15 13:15:00,JGT0221,PC-2948,,13,3,,7,,,,,,,password undetectable undetectable easy useful covert monitor free protect protect email easy pc easy useful download download keyboard secure download free free effective file keyboard email program gui easy everything monitor file keylogging monitor effective keyboard program undetectable file stealth malware recommend download protect,,,http://www.softactivity.com/Climate_of_California/dryest/NNXrlybttre1075715869.aspx,
{E3J4-S9PC40FJ-0970NJEX},2010-07-15 13:18:00,JGT0221,PC-2948,,13,3,,7,,,,,,,keylogging keylogging illegal secure easy secure easy download file surveillance advanced password captured monitor monitor protect file effective undetectable easy covert protect everything username captured monitor protect protect protect undetectable easy everything username easy pc recommend advanced program username keylogging trial recommend easy monitor easy password malware program gui,,,http://www.webwatchernow.com/keylogger/snowiest/NNXrlybttre2085962602.aspx,
{R4N1-Z2IX84XD-5189MQMJ},2010-07-15 13:21:00,JGT0221,PC-2948,,13,3,,7,,,,,,,stealth username stealth download keylogging file keylogging stealth password hidden keyboard effective free keyboard everything everything useful username email stealth program surveillance password file surveillance file free undetectable surveillance surveillance captured keylogging username hidden file pc monitor program everything keylogging program free useful keylogging free keyboard illegal,,,http://www.spectorsoft.com/products/SpectorPro_Windows/snowiest/NNXrlybttre143309341.php,
{L3N1-I1DX50ND-9806GBFK},2010-07-15 13:38:00,JGT0221,PC-2948,,13,3,,7,,,,,,,effective stealth username surveillance illegal captured trial file activity keylogging download download advanced username secure pc captured advanced keylogging free easy free useful free username recommend stealth advanced effective captured easy monitor keylogging pc keyboard password recommend hidden activity pc hidden recommend password recommend secure secure everything program,,,http://www.refog.com/free-keylogger/Climate_of_Utah/dryest/NNXrlybttre757488686.php,
{B4L7-V5HE04KP-9293ERRH},2010-07-15 13:43:00,JGT0221,PC-2948,,13,3,,7,,,,,,,illegal download secure username free gui captured easy pc keyboard file everything undetectable gui effective illegal easy undetectable keylogging keylogging secure password keylogging malware captured effective free program program advanced username secure easy recommend easy illegal password undetectable,,,http://www.dailykeylogger.com/wetest/NNXrlybttre952965304.html,
{J0U9-X3IH74TT-8485PCZW},2010-07-15 13:51:00,JGT0221,PC-2948,,13,3,,7,,,,,,,username free pc surveillance effective password stealth file file gui surveillance download illegal keylogging keyboard recommend protect undetectable useful easy password effective file password advanced hidden hidden malware captured surveillance keylogging email keylogging recommend protect secure pc hidden everything keylogging effective gui advanced trial gui free advanced monitor keylogging easy monitor effective,,,http://www.wellresearchedreviews.com/computer-monitoring/Climate_of_Alabama/windiest/NNXrlybttre316167347.html,
{R8U0-R5ZN84QZ-0795HBVV},2010-07-15 15:17:00,JGT0221,PC-2948,Connect,15,3,,3,,,,,,,,,,,
{E1M3-R7DK26GA-8518UDJS},2010-07-15 15:20:00,JGT0221,PC-2948,,15,3,,5,,,,,,,4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 keylogging secure hidden malware keylogging covert gui surveillance password activity username download undetectable download hidden activity everything undetectable file stealth password surveillance advanced download program free protect easy undetectable recommend password password username username password protect illegal covert program keylogging keylogging,,VOOGIXCQ.exe,,
{H6I3-F9PS73XK-1428OGWO},2010-07-15 15:22:00,JGT0221,PC-2948,Disconnect,15,3,,4,,,,,,,,,,,
{Y1H0-Q9HW03NT-4739VRRR},2010-07-15 18:35:00,JGT0221,PC-5866,Logon,18,3,,1,,,,,,,,,,,
{B6C1-G9IZ68WD-8292WZBB},2010-07-15 18:37:00,JGT0221,PC-5866,Connect,18,3,,3,,,,,,,,,,,
{E1K5-Z3IK93FO-6108XSDX},2010-07-15 18:43:00,JGT0221,PC-5866,Disconnect,18,3,,4,,,,,,,,,,,
{F3J2-R0KC40NX-7243VOGA},2010-07-15 18:44:00,JGT0221,PC-5866,Logoff,18,3,,2,,,,,,,,,,,
{O4V9-S2RP68ZR-3234FXNV},2010-07-16 19:08:00,JGT0221,PC-5866,Logon,19,4,,1,,,,,,,,,,,
{U1U0-B1DH45FK-6636XVJM},2010-07-16 19:20:00,JGT0221,PC-5866,Logoff,19,4,,2,,,,,,,,,,,
{Z0F0-I7WI93PX-2459ZCLZ},2011-04-28 09:50:00,JLM0364,PC-3791,,9,3,,6,Francis.Brian.Armstrong@dtaa.com,,,Jacqueline.Latifah.Miles@dtaa.com,21985.0,0.0,too much my work not appreciated my work not appreciated my work not appreciated i work after-hours i may leave i work after-hours i work after-hours company will suffer i work weekends complaints complaints fed up my work not appreciated i work holidays my work not appreciated fed up complaints no gratitude too much i work weekends company will suffer i may leave i may leave too much i may leave no gratitude i may leave company will suffer my work not appreciated my work not appreciated no gratitude my work not appreciated i work weekends my work not appreciated fed up company will suffer i work weekends no gratitude i work holidays i may leave i work holidays i work holidays fed up no gratitude,,,,
{W7E8-W7PZ36FE-2439WAWI},2011-04-28 14:19:00,JLM0364,PC-3791,,14,3,,6,Francis.Brian.Armstrong@dtaa.com,,,Jacqueline.Latifah.Miles@dtaa.com,30866.0,0.0,outraged exacerbated not my fault not my fault i will leave take me seriously take me seriously outraged i am irreplaceable take me seriously i will leave i am irreplaceable take me seriously i will leave take me seriously outraged i will leave bad things i am irreplaceable bad things take me seriously exacerbated angry not my fault angry exacerbated take me seriously i will leave two faced outraged two faced i am irreplaceable i will leave take me seriously exacerbated,,,,
{E6L9-J5XX57LX-5239TKVU},2011-04-28 14:59:00,JLM0364,PC-3791,,14,3,,7,,,,,,,program hidden secure monitor keylogging recommend pc monitor easy easy keylogging easy file hidden keylogging protect pc surveillance monitor free hidden password surveillance file captured covert email monitor undetectable easy download keylogging keylogging malware password file download free gui username covert recommend hidden captured surveillance everything hidden,,,http://www.refog.com/free-keylogger/Climate_of_Utah/dryest/NNXrlybttre757488686.php,
